mda_code,mda_name,mandate_description
119009064,447. FOREIGN MISSION: MADRID,"Nigeria's Foreign Mission in Madrid, Spain, is a diplomatic mission representing Federal Republic of Nigeria in Kingdom of Spain. Located in Madrid, Spain's capital and European cultural center, operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's relationship with major EU power serving as gateway to Latin America and North Africa. Growing Nigerian diaspora includes students, professionals, irregular migrants and workers. Spain's geographic position bordering Morocco makes it irregular migration route with many Nigerians attempting entry through North Africa. Spanish unemployment challenges limit employment opportunities. Spanish companies invest in Nigerian energy and telecommunications. Spain's historical colonial role in Equatorial Guinea provides African connections. Madrid hosts major international organizations and businesses. Both countries cooperate through EU-Africa frameworks. The mission protects diaspora facing economic challenges, manages contentious irregular migration, promotes Spanish investment, coordinates EU engagement and leverages Spain's Latin American connections for broader diplomatic reach.

**Core Mandate:** To represent Nigeria's interests in Spain, protect diaspora, manage irregular migration challenges, promote trade/investment, coordinate EU engagement and leverage Spain's Latin America/Africa gateway role.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining diplomatic relations with Spain
(b) Protect growing Nigerian diaspora including students, workers and professionals
(c) Manage contentious irregular migration with Nigerians attempting entry through Morocco
(d) Provide consular services to Nigerian community facing Spain's economic challenges
(e) Promote Spanish investment in Nigerian energy, telecommunications and infrastructure
(f) Coordinate Nigeria's engagement with EU institutions through Spanish EU membership
(g) Leverage Spain's special relationships with Latin American countries for Nigerian diplomacy
(h) Facilitate engagement with Morocco and North Africa through Spain's geographic proximity
(i) Monitor Spanish political and economic developments including unemployment affecting diaspora
(j) Report to Federal Ministry of Foreign Affairs on Spain, EU matters and migration issues
(k) Support Nigerian students in Spanish universities
(l) Address trafficking in persons cases with Nigerian victims in Spain
(m) Issue emergency travel documents to Nigerians
(n) Combat negative stereotypes about Nigerian migrants in Spanish media
(o) Facilitate educational cooperation and Spanish language training
(p) Promote bilateral trade expansion beyond current levels
(q) Liaise with Spanish government on migration management, deportations and bilateral cooperation
(r) Coordinate with EU agencies, Latin American missions and North African embassies
(s) Facilitate high-level diplomatic visits and business delegations
(t) Advance Nigeria's interests in EU-Africa relations, migration management and leveraging Spain as gateway to Latin America"
119009065,448. FOREIGN MISSION: MALABO,"Nigeria's Foreign Mission in Malabo, Equatorial Guinea, is a diplomatic mission representing Federal Republic of Nigeria in Equatorial Guinea's political capital. Located in Malabo on Bioko Island (distinct from Bata mission on mainland), operating under Federal Ministry of Foreign Affairs. Equatorial Guinea is small oil-rich Spanish/Portuguese-speaking Central African state under authoritarian Obiang dynasty since 1979 coup. Malabo serves as seat of government despite mainland's larger population. Oil wealth created extreme inequality with elite enrichment but widespread poverty. Some Nigerian oil workers and traders operate in Equatorial Guinea. Both countries are Gulf of Guinea partners and oil producers cooperating on maritime security. Equatorial Guinea's unique linguistic situation (Spanish, Portuguese, French) presents communication challenges. The mission coordinates with Nigerian embassy/consulate in Bata on mainland while engaging Malabo-based government, promotes oil sector cooperation, facilitates Gulf of Guinea security, protects Nigerian workers and navigates authoritarian governance and corruption.

**Core Mandate:** To represent Nigeria in Equatorial Guinea's capital Malabo, engage government, coordinate oil cooperation, protect workers, facilitate Gulf of Guinea security and manage island-mainland dynamics.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria in Malabo political capital on Bioko Island
(b) Engage Equatorial Guinea central government based in Malabo
(c) Coordinate oil sector cooperation between Gulf of Guinea petroleum producers
(d) Protect Nigerian oil workers and traders in Equatorial Guinea
(e) Facilitate Gulf of Guinea Commission work on maritime security and boundaries
(f) Monitor political developments under Obiang family's authoritarian rule since 1979
(g) Report to Federal Ministry of Foreign Affairs on Equatorial Guinea and oil sector
(h) Provide consular services to Nigerians on Bioko Island and coordinating mainland services
(i) Navigate Spanish and Portuguese language requirements distinct from anglophone/francophone Africa
(j) Issue emergency travel documents to Nigerians
(k) Coordinate maritime security cooperation in Gulf of Guinea against piracy
(l) Promote bilateral cooperation despite governance and corruption challenges
(m) Address irregular migration issues affecting both countries
(n) Monitor offshore oil development in shared Gulf of Guinea waters
(o) Facilitate oil industry partnerships between Nigerian and Equatoguinean companies
(p) Coordinate with Bata mission/consulate on mainland commercial and consular matters
(q) Liaise with Equatorial Guinea government ministries concentrated in Malabo
(r) Facilitate high-level government visits between oil-producing neighbors
(s) Promote maritime boundary cooperation and oil block development
(t) Advance Nigeria's interests in Gulf of Guinea security, oil cooperation and regional stability"
119009066,449. FOREIGN MISSION: MANILA,"Nigeria's Foreign Mission in Manila, Philippines, is a diplomatic mission representing Federal Republic of Nigeria in Republic of Philippines. Located in Manila, Philippines' capital and major Southeast Asian city, operating under Federal Ministry of Foreign Affairs. The mission manages limited bilateral engagement with archipelagic Asian country. Small Nigerian community includes students, business people and professionals. Philippines' experience managing massive global diaspora (over 10 million Overseas Filipino Workers worldwide) sending billions in remittances provides valuable lessons for Nigeria's diaspora policy development. Both countries face terrorism challenges - Nigeria with Boko Haram, Philippines with Abu Sayyaf and Mindanao insurgencies. Philippines is ASEAN member providing Nigeria potential gateway to Southeast Asian markets. Predominantly Catholic Philippines contrasts with Muslim-majority Southeast Asia. Duterte's controversial drug war (2016-2022) raised human rights concerns. The mission promotes learning from Philippines' diaspora management model, coordinates ASEAN engagement, protects limited diaspora and facilitates South-South cooperation.

**Core Mandate:** To represent Nigeria's interests in Philippines, learn from world-leading diaspora management model, coordinate ASEAN engagement, protect limited diaspora and promote cooperation.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining diplomatic relations with Philippines
(b) Learn from Philippines' highly successful Overseas Filipino Workers (OFW) diaspora management system
(c) Study Philippines' remittance facilitation mechanisms sending billions from diaspora annually
(d) Protect limited Nigerian community including students and business people
(e) Provide consular services to Nigerians in Philippines
(f) Coordinate Nigeria's engagement with ASEAN through Philippines membership
(g) Facilitate access to Philippine and Southeast Asian markets for Nigerian businesses
(h) Monitor Philippines' political developments including post-Duterte transitions
(i) Report to Federal Ministry of Foreign Affairs on Philippines, ASEAN and diaspora lessons
(j) Study Philippines' diaspora protection mechanisms and overseas worker welfare programs
(k) Learn from Bangko Sentral ng Pilipinas' remittance infrastructure for Nigerian application
(l) Issue emergency travel documents to Nigerians
(m) Monitor Philippines' terrorism challenges in Mindanao for counterinsurgency lessons
(n) Assess similarities between Boko Haram and Abu Sayyaf terrorist groups
(o) Promote bilateral trade despite geographic distance and limited current engagement
(p) Facilitate educational cooperation with Philippine universities
(q) Liaise with Philippines government on diaspora policy learning and bilateral cooperation
(r) Coordinate with ASEAN missions on Southeast Asian regional integration
(s) Facilitate limited high-level diplomatic exchanges when opportunities arise
(t) Advance Nigeria's interests in learning from world's best diaspora management practices, ASEAN engagement and South-South cooperation"
119009067,450. FOREIGN MISSION: MAPUTO,"Nigeria's Foreign Mission in Maputo, Mozambique, is a diplomatic mission representing Federal Republic of Nigeria in Republic of Mozambique. Located in Maputo, Mozambique's capital and Indian Ocean port city, operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's relationship with Portuguese-speaking Southern African country emerging from civil war devastation. Mozambique's brutal civil war (1977-1992) between FRELIMO government and RENAMO rebels killed nearly 1 million people. Massive natural gas discoveries in Cabo Delgado province created energy boom but also triggered Islamist insurgency since 2017 linked to Islamic State. Rwanda deployed peacekeepers to combat insurgency demonstrating regional security dynamics. Nigerian traders operate in Mozambique despite challenges. Both countries are coastal nations cooperating on maritime issues. Mozambique is SADC member. Language barrier (Portuguese) complicates engagement. The mission promotes gas sector cooperation given both countries' petroleum interests, protects traders, monitors insurgency with counterterrorism implications, coordinates SADC engagement and facilitates lusophone Africa relations.

**Core Mandate:** To represent Nigeria's interests in Mozambique, coordinate gas sector cooperation, protect traders, monitor Cabo Delgado insurgency, facilitate SADC engagement and engage lusophone Africa.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining relations with Portuguese-speaking Mozambique
(b) Coordinate natural gas sector cooperation given Mozambique's massive LNG discoveries
(c) Protect Nigerian traders operating in Mozambican markets
(d) Monitor Cabo Delgado Islamist insurgency with implications for Nigerian counterterrorism
(e) Report to Federal Ministry of Foreign Affairs on Mozambique insurgency and Southern Africa
(f) Promote bilateral trade between coastal nations despite language barriers
(g) Coordinate SADC-ECOWAS cooperation on regional integration
(h) Monitor Mozambique's post-civil war reconstruction and development
(i) Provide consular services to Nigerian diaspora in Mozambique
(j) Navigate Portuguese language requirements in diplomatic engagements
(k) Issue emergency travel documents to Nigerians
(l) Facilitate gas sector technical cooperation and LNG development partnerships
(m) Study Mozambique's gas boom for lessons on petroleum wealth management
(n) Monitor Rwanda's peacekeeping deployment against Cabo Delgado insurgency
(o) Address terrorism threat from Islamic State-linked militants in northern Mozambique
(p) Assess humanitarian crisis from insurgency displacing hundreds of thousands
(q) Liaise with Mozambique government on security cooperation and bilateral issues
(r) Coordinate with SADC and lusophone African countries on regional matters
(s) Facilitate limited high-level visits between gas-producing nations
(t) Advance Nigeria's interests in gas sector cooperation, counterterrorism learning and Southern African regional engagement"
256011001,# NIGERIAN FEDERAL AGENCY MANDATES: AGENCIES 541-560,"**MDA Code:** 256011001

Institute of Archaeology and Museums Studies Jos is specialized federal institution providing training, research and professional development in archaeology, museum management and cultural heritage preservation. Located in Jos, Plateau State, operating under National Commission for Museums and Monuments and Federal Ministry of Information and Culture. Established to train archaeologists, museum curators, conservators and cultural heritage professionals for Nigeria's museums and archaeological sites. Provides certificate, diploma and degree programs in archaeology, museum studies, cultural heritage management and conservation. Conducts archaeological research and excavations across Nigeria. Trains museum personnel on collection management, exhibition design, artifact conservation and visitor services. Provides professional development for curators working in Nigeria's network of national museums. Conducts research on Nigeria's archaeological heritage including Nok terracotta civilization, ancient Benin, Ife bronze works and other archaeological sites. Collaborates with universities, international archaeological institutes and UNESCO on heritage preservation. Addresses shortage of qualified museum professionals and archaeologists in Nigeria. Critical for preserving Nigeria's rich cultural heritage and operating national museums professionally.

**Core Mandate:** To train archaeologists and museum professionals, conduct archaeological research, provide museum studies education and support Nigeria's cultural heritage preservation and museum management.

**Statutory Functions:**
(a) Provide specialized training in archaeology and museum studies
(b) Train archaeologists for excavations and archaeological research
(c) Train museum curators, conservators and heritage managers
(d) Offer certificate, diploma and degree programs in archaeology
(e) Provide museum management and collection management training
(f) Train personnel in artifact conservation and preservation techniques
(g) Conduct archaeological research and excavations across Nigeria
(h) Research Nigeria's archaeological heritage including Nok civilization
(i) Study ancient Nigerian cultures (Benin, Ife, Igbo-Ukwu)
(j) Provide exhibition design and museum education training
(k) Train museum staff on visitor services and public engagement
(l) Conduct research on cultural heritage preservation methods
(m) Provide professional development for museum curators nationwide
(n) Train in archaeological site management and protection
(o) Conduct archaeological surveys identifying heritage sites
(p) Collaborate with National Commission for Museums and Monuments
(q) Coordinate with universities offering archaeology programs
(r) Engage international archaeological institutes and UNESCO
(s) Publish archaeological research and museum studies materials
(t) Advance Nigeria's cultural heritage preservation, archaeological knowledge and museum professionalism through specialized training addressing critical shortage of qualified heritage professionals"
521037001,542. INSTITUTE OF CHARTERED CHEMISTS OF NIGERIA (ICCON),"Institute of Chartered Chemists of Nigeria (ICCON) is professional regulatory body overseeing chemistry profession and chemical practitioners in Nigeria. Headquartered in Abuja, operating as statutory body established by ICCON Act. Regulates chemists, chemical engineers and related chemical science professionals ensuring professional standards and ethical practice. Registers qualified chemists who meet educational and experience requirements. Accredits chemistry degree programs in Nigerian universities ensuring quality training. Conducts professional qualifying examinations for chemists. Issues practicing licenses and enforces continuing professional development. Investigates professional misconduct and enforces disciplinary measures. Promotes chemistry profession development and public awareness. Provides technical advice on chemical safety, quality control and industrial chemistry. Collaborates with chemical industries, universities, research institutes and international chemistry organizations. Addresses challenges from inadequate enforcement, limited public awareness and competing regulatory frameworks. Critical for chemical safety, quality assurance in pharmaceuticals/foods and professional chemistry practice across industries.

**Core Mandate:** To regulate chemistry profession, register qualified chemists, ensure professional standards, promote chemical safety and advance chemistry practice in Nigeria.

**Statutory Functions:**
(a) Regulate chemistry profession and chemical practitioners in Nigeria
(b) Register qualified chemists meeting educational and professional requirements
(c) Accredit chemistry degree programs in Nigerian universities
(d) Conduct professional qualifying examinations for chemists
(e) Issue practicing licenses to registered chemists
(f) Enforce continuing professional development for chemists
(g) Investigate professional misconduct and unethical chemical practice
(h) Impose disciplinary sanctions including suspension or deregistration
(i) Promote professional ethics and conduct standards in chemistry
(j) Provide technical advice on chemical safety and hazardous materials
(k) Promote quality control in pharmaceutical and food industries
(l) Advance industrial chemistry and chemical manufacturing standards
(m) Promote public awareness of chemistry profession importance
(n) Develop guidelines for chemical laboratory practice
(o) Enforce chemical safety regulations in industries
(p) Collaborate with chemical industries on professional standards
(q) Coordinate with universities on chemistry curriculum development
(r) Engage international chemistry organizations and professional bodies
(s) Advocate for chemistry profession development and recognition
(t) Advance chemical safety, quality assurance and professional chemistry practice supporting pharmaceutical manufacturing, industrial chemistry and public health protection"
521030004,543. INSTITUTE OF CHILD HEALTH (ABUTH) ZARIA,"Institute of Child Health at Ahmadu Bello University Teaching Hospital (ABUTH) Zaria is specialized pediatric training and research institution. Located within ABUTH complex, Zaria, Kaduna State, operating under ABUTH and Federal Ministry of Health. Established to provide advanced pediatric training, conduct child health research and address northern Nigeria's high child mortality and morbidity. Offers postgraduate pediatric training for doctors pursuing Fellowships in Pediatrics. Conducts clinical pediatric research on malnutrition, infectious diseases, neonatal conditions and childhood illnesses prevalent in northern Nigeria. Provides specialized pediatric services including neonatology, pediatric surgery, pediatric cardiology and pediatric intensive care. Trains pediatric nurses, nutritionists and allied health professionals. Conducts community child health programs addressing malnutrition, immunization and child survival. Researches childhood malaria, diarrheal diseases, respiratory infections and vaccine-preventable diseases. Collaborates with WHO, UNICEF and international child health organizations. Addresses northern Nigeria's high under-5 mortality rates, malnutrition prevalence and inadequate pediatric specialists. Critical for improving child health outcomes in northern Nigeria.

**Core Mandate:** To provide advanced pediatric training, conduct child health research, deliver specialized pediatric care and improve child survival in northern Nigeria.

**Statutory Functions:**
(a) Provide postgraduate pediatric training for doctors at ABUTH Zaria
(b) Train pediatricians through Fellowship programs
(c) Conduct clinical pediatric research on child health issues
(d) Research childhood malnutrition including severe acute malnutrition
(e) Study infectious diseases affecting children (malaria, diarrhea, pneumonia)
(f) Research neonatal conditions and newborn survival
(g) Provide specialized neonatology services for sick newborns
(h) Deliver pediatric intensive care for critically ill children
(9) Provide pediatric surgery services
(j) Offer pediatric cardiology for children with heart conditions
(k) Train pediatric nurses and child health professionals
(l) Conduct community child health programs
(m) Address vaccine-preventable diseases through research
(n) Research child nutrition and feeding practices
(o) Provide growth monitoring and development assessments
(p) Conduct immunization advocacy and research
(q) Collaborate with WHO and UNICEF on child health initiatives
(r) Address northern Nigeria's high under-5 mortality rates
(s) Publish child health research findings
(t) Advance child survival, reduce malnutrition and improve pediatric care in northern Nigeria through specialized training, research and clinical services"
521030005,544. INSTITUTE OF CHILD HEALTH (UNTH) ENUGU,"Institute of Child Health at University of Nigeria Teaching Hospital (UNTH) Enugu is specialized pediatric training and research institution. Located within UNTH complex, Enugu, Enugu State, operating under UNTH and Federal Ministry of Health. Established to provide advanced pediatric training, conduct child health research and improve child health outcomes in southeastern Nigeria. Offers postgraduate training for pediatricians pursuing Fellowship qualifications. Conducts pediatric research on common childhood illnesses, malnutrition, infectious diseases and newborn conditions. Provides specialized pediatric services including neonatal care, pediatric surgery, pediatric cardiology and pediatric intensive care. Trains pediatric healthcare workers including nurses, nutritionists and allied professionals. Conducts community-based child health programs addressing immunization, nutrition and disease prevention. Researches childhood malaria, diarrheal diseases, pneumonia and sickle cell disease prevalent in southeastern populations. Collaborates with international child health organizations and research networks. Addresses child mortality, malnutrition and inadequate specialized pediatric care. Serves southeastern Nigeria's pediatric health needs.

**Core Mandate:** To provide advanced pediatric training, conduct child health research, deliver specialized pediatric care and improve child survival in southeastern Nigeria.

**Statutory Functions:**
(a) Provide postgraduate pediatric training at UNTH Enugu
(b) Train pediatricians through Fellowship programs
(c) Conduct clinical pediatric research on child health
(d) Research childhood malnutrition and feeding disorders
(e) Study infectious diseases in children (malaria, diarrhea, respiratory infections)
(f) Research sickle cell disease affecting southeastern populations
(g) Provide neonatal intensive care for sick newborns
(h) Deliver pediatric intensive care services
(i) Provide pediatric surgery for surgical childhood conditions
(j) Offer pediatric cardiology services
(k) Train pediatric nurses and child health workers
(l) Conduct community child health and nutrition programs
(m) Address vaccine-preventable diseases
(n) Research newborn care and neonatal survival
(o) Provide growth monitoring services
(p) Conduct immunization programs and research
(q) Collaborate with WHO, UNICEF and child health networks
(r) Address southeastern Nigeria's child health challenges
(s) Publish pediatric research findings
(t) Advance child health, reduce mortality and improve pediatric care in southeastern Nigeria through training, research and specialized clinical services"
521030002,545. INSTITUTE OF CHILD HEALTH (UBTH) BENIN,"Institute of Child Health at University of Benin Teaching Hospital (UBTH) Benin City is specialized pediatric training and research institution. Located within UBTH complex, Benin City, Edo State, operating under UBTH and Federal Ministry of Health. Established to provide advanced pediatric training, conduct child health research and improve child health outcomes in south-south Nigeria. Offers postgraduate training programs for doctors specializing in pediatrics. Conducts research on childhood diseases, malnutrition, neonatal conditions and pediatric health challenges. Provides specialized pediatric services including neonatal intensive care, pediatric surgery, pediatric nephrology and other subspecialties. Trains pediatric healthcare professionals. Conducts community child health interventions addressing immunization coverage, malnutrition and preventable childhood diseases. Researches common pediatric conditions in Niger Delta including malaria, diarrheal diseases, respiratory infections and nutritional disorders. Collaborates with international child health organizations. Addresses high child mortality rates and malnutrition in south-south region. Serves as pediatric referral center for Edo State and Niger Delta.

**Core Mandate:** To provide advanced pediatric training, conduct child health research, deliver specialized pediatric care and improve child survival in south-south Nigeria.

**Statutory Functions:**
(a) Provide postgraduate pediatric training at UBTH Benin City
(b) Train pediatricians through specialized Fellowship programs
(c) Conduct clinical and epidemiological pediatric research
(d) Research childhood malnutrition and micronutrient deficiencies
(e) Study infectious childhood diseases prevalent in Niger Delta
(f) Research neonatal conditions and preterm infant survival
(g) Provide neonatal intensive care unit services
(h) Deliver pediatric intensive care for critically ill children
(i) Provide pediatric surgery and surgical subspecialties
(j) Offer pediatric nephrology for kidney diseases
(k) Train pediatric nurses and allied health professionals
(l) Conduct community-based child health programs
(m) Address immunization gaps and vaccine-preventable diseases
(n) Research childhood malaria and sickle cell disease
(o) Provide nutritional rehabilitation for malnourished children
(p) Conduct growth and development monitoring
(q) Collaborate with WHO, UNICEF and research networks
(r) Address south-south Nigeria's child health challenges
(s) Publish research in pediatric journals
(t) Advance child survival, nutrition and pediatric care quality in Niger Delta through specialized training, research and clinical excellence"
521038001,"546. INSTITUTE OF FORENSIC SCIENCE LABORATORY, OSHODI","Institute of Forensic Science Laboratory Oshodi is specialized federal forensic science facility providing forensic analysis, training and criminal investigation support. Located in Oshodi, Lagos State, operating under Federal Ministry of Health or Justice. Established to provide scientific forensic services supporting criminal justice system. Conducts forensic examinations on evidence from crime scenes including DNA analysis, toxicology, ballistics, fingerprints and trace evidence. Provides autopsy and post-mortem examination services for suspicious deaths. Analyzes biological samples including blood, semen, saliva for criminal investigations. Conducts drug analysis identifying illegal substances. Provides forensic toxicology testing for poisons and drug-related deaths. Examines firearms and ballistics evidence. Analyzes document forensics for forgery cases. Trains forensic scientists, pathologists and crime scene investigators. Provides expert testimony in courts. Collaborates with police, security agencies and judiciary. Addresses inadequate forensic capacity nationwide. Faces challenges from equipment shortages, backlog of cases and insufficient forensic professionals. Critical for criminal justice, solving crimes and prosecuting offenders based on scientific evidence.

**Core Mandate:** To provide forensic science services, conduct forensic analysis for criminal investigations, train forensic professionals and support criminal justice system through scientific evidence.

**Statutory Functions:**
(a) Provide forensic science services for criminal investigations
(b) Conduct DNA analysis for identification and criminal cases
(c) Perform forensic toxicology testing on biological samples
(d) Analyze illegal drugs and controlled substances
(e) Conduct post-mortem examinations and autopsies for suspicious deaths
(f) Provide ballistics analysis on firearms and ammunition
(g) Examine fingerprints and palm prints for identification
(h) Analyze trace evidence (fibers, hair, glass, soil)
(i) Conduct blood pattern analysis from crime scenes
(j) Perform forensic serology on biological fluids
(k) Provide document examination for forgery and fraud cases
(l) Conduct forensic pathology determining cause of death
(m) Analyze poison and toxic substance cases
(n) Train forensic scientists and laboratory technicians
(o) Train crime scene investigators on evidence collection
(p) Provide expert witness testimony in criminal trials
(q) Collaborate with Nigeria Police Force on investigations
(r) Coordinate with judiciary on forensic evidence presentation
(s) Maintain forensic evidence chain of custody standards
(t) Advance criminal justice through scientific forensic analysis supporting investigations, prosecutions and convictions based on DNA, toxicology and evidence-based crime solving"
521033001,547. INSTITUTE OF PUBLIC ANALYSTS OF NIGERIA (IPAN),"Institute of Public Analysts of Nigeria (IPAN) is professional regulatory body overseeing public analysts and laboratory science practitioners. Headquartered in Nigeria, operating as statutory regulatory body. Established to regulate public analysts who conduct official analytical testing for government regulatory agencies. Public analysts examine samples for food quality, drug standards, environmental pollution, water quality and public health. IPAN registers qualified analysts meeting educational and professional requirements. Accredits analytical chemistry programs and laboratory science training. Conducts professional qualifying examinations. Issues practicing licenses to public analysts. Enforces professional conduct and analytical quality standards. Investigates professional misconduct. Provides technical guidance on analytical methods and quality control. Collaborates with NAFDAC, SON, environmental agencies and regulatory bodies. Addresses food safety, drug quality and environmental monitoring through professional analytical services. Promotes laboratory accreditation and good laboratory practices. Critical for consumer protection, public health and regulatory enforcement.

**Core Mandate:** To regulate public analysts profession, ensure analytical quality standards, register qualified analysts and support government regulatory testing and consumer protection.

**Statutory Functions:**
(a) Regulate public analysts and laboratory science practitioners
(b) Register qualified public analysts meeting professional requirements
(c) Accredit analytical chemistry and laboratory science programs
(d) Conduct professional qualifying examinations for analysts
(e) Issue practicing licenses to registered public analysts
(f) Enforce continuing professional development requirements
(g) Investigate professional misconduct in analytical practice
(h) Impose disciplinary sanctions for violations
(i) Develop analytical quality standards and good laboratory practices
(j) Provide technical guidance on analytical testing methods
(k) Promote laboratory accreditation and ISO compliance
(l) Support NAFDAC food and drug testing through qualified analysts
(m) Support SON standards compliance testing
(n) Provide analysts for environmental monitoring and pollution testing
(o) Support water quality testing for public health
(p) Promote quality control in analytical laboratories
(q) Collaborate with regulatory agencies on official testing
(r) Engage international analytical chemistry organizations
(s) Advocate for public analysts profession recognition
(t) Advance consumer protection, food safety and drug quality through professional analytical testing supporting regulatory enforcement and public health"
521027041,"548. INTERCOUNTRY CENTRE FOR ORAL HEALTH (ICOH), JOS","Intercountry Centre for Oral Health Jos is specialized regional training and research institution for oral health and dentistry. Located in Jos, Plateau State, operating under Federal Ministry of Health and WHO African Region. Established as West African regional center providing advanced dental training, oral health research and capacity building for multiple countries. Offers postgraduate dental training including orthodontics, oral surgery, periodontics and other specialties. Conducts oral health research on dental caries, periodontal diseases, oral cancer and oral health epidemiology. Provides specialized dental services including maxillofacial surgery, orthodontics and prosthodontics. Trains dentists, dental therapists and oral health workers from Nigeria and West African countries. Conducts community oral health programs promoting dental hygiene and preventive care. Researches traditional oral health practices and dental disease patterns in Africa. Develops oral health policies and guidelines for West African region. Collaborates with WHO, dental schools and international oral health organizations. Addresses inadequate dental specialists and poor oral health in region. Serves as WHO Collaborating Centre for Oral Health.

**Core Mandate:** To provide advanced dental training, conduct oral health research, deliver specialized dental care and build regional oral health capacity for West Africa.

**Statutory Functions:**
(a) Provide postgraduate dental training for West African dentists
(b) Train specialists in orthodontics, oral surgery and periodontics
(c) Conduct oral health research on dental diseases in Africa
(d) Research dental caries prevalence and prevention
(e) Study periodontal diseases and gum health
(f) Research oral cancer and precancerous conditions
(g) Provide maxillofacial surgery for complex dental conditions
(h) Deliver orthodontic services for dental alignment
(i) Provide prosthodontic services including dentures
(j) Train dental therapists and oral health workers
(k) Conduct community oral health education programs
(l) Promote dental hygiene and preventive oral care
(m) Research traditional oral health practices in Africa
(n) Develop oral health policies for West African countries
(o) Serve as WHO Collaborating Centre for Oral Health
(p) Collaborate with WHO African Region on oral health
(q) Coordinate with West African dental schools
(r) Engage international oral health organizations
(s) Address regional shortage of dental specialists
(t) Advance oral health, dental care quality and specialist training across West Africa through regional cooperation, research and capacity building"
517021043,"549. INTERNATIONAL CENTRE FOR BIOTECHNOLOGY, UNIVERSITY OF NIGERIA NSUKKA","International Centre for Biotechnology at University of Nigeria Nsukka (UNN) is specialized research and training center for biotechnology and genetic engineering. Located at UNN campus, Nsukka, Enugu State, operating under UNN and Federal Ministry of Education. Established to advance biotechnology research, train biotechnology professionals and support agricultural and medical applications. Conducts research on agricultural biotechnology including crop genetic improvement, disease-resistant varieties and climate-resilient crops. Researches medical biotechnology including vaccine development, diagnostics and therapeutic proteins. Conducts industrial biotechnology research on biofuels, bio-based products and enzyme technology. Provides postgraduate training in biotechnology, molecular biology and genetic engineering. Operates modern biotechnology laboratories with molecular biology equipment. Conducts genetic modification research following biosafety protocols. Researches indigenous Nigerian plants for biotechnology applications. Collaborates with international biotechnology centers, CGIAR institutes and biotech companies. Addresses food security, health challenges and industrial development through biotechnology. Promotes biosafety compliance and public understanding of biotechnology.

**Core Mandate:** To conduct biotechnology research, provide advanced biotechnology training, develop agricultural and medical biotechnology applications and advance Nigeria's biotechnology capacity.

**Statutory Functions:**
(a) Conduct agricultural biotechnology research for crop improvement
(b) Develop genetically modified crops with disease resistance
(c) Research drought-tolerant and climate-resilient crop varieties
(d) Conduct medical biotechnology research on vaccines and diagnostics
(e) Research therapeutic proteins and biopharmaceuticals
(f) Develop molecular diagnostic tools for diseases
(g) Conduct industrial biotechnology research on biofuels
(h) Research bio-based products and enzyme technology
(i) Provide postgraduate training in biotechnology and genetic engineering
(j) Train molecular biologists and biotechnology researchers
(k) Operate modern biotechnology laboratories
(l) Conduct genetic modification research following biosafety protocols
(m) Research indigenous Nigerian plants for biotech applications
(n) Develop tissue culture techniques for crop propagation
(o) Conduct biosafety assessments for GMO crops
(p) Promote public understanding of biotechnology
(q) Collaborate with international biotechnology centers
(r) Coordinate with CGIAR institutes on agricultural biotech
(s) Engage biotech companies on technology transfer
(t) Advance Nigeria's biotechnology capacity addressing food security, health and industrial development through genetic engineering research and innovation"
