mda_code,mda_name,mandate_description
119009072,454. FOREIGN MISSION: N'DJAMENA,"Nigeria's Foreign Mission in N'Djamena, Chad, is one of Nigeria's most strategically critical diplomatic missions representing Federal Republic of Nigeria in Republic of Chad. Located in N'Djamena, Chad's capital, operating under Federal Ministry of Foreign Affairs. The mission manages absolutely crucial security relationship with northern neighbor. Chad is Nigeria's indispensable partner in fighting Boko Haram/ISWAP terrorism around Lake Chad Basin. Multinational Joint Task Force (MNJTF) headquarters in N'Djamena coordinates regional counterterrorism with Nigerian, Chadian, Nigerien, Cameroonian forces. Chad's military strength (arguably Sahel's best army) provides critical support against insurgents. Déby dynasty ruled Chad (Idriss Déby 1990-2021, Mahamat Déby since 2021 coup) with military prowess. Nigeria and Chad share Lake Chad waters and borders. Nigerian refugees fled to Chad from Boko Haram violence. Chad is oil producer and Sahel security anchor despite chronic instability. French military presence in Chad affects regional dynamics. The mission coordinates vital counterterrorism, manages Lake Chad Basin security, facilitates MNJTF operations and maintains critical security partnership.

**Core Mandate:** To represent Nigeria's interests in Chad, coordinate critical Boko Haram counterterrorism, manage Lake Chad Basin security, facilitate MNJTF operations and maintain vital security partnership.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining absolutely critical security partnership with Chad
(b) Coordinate Multinational Joint Task Force (MNJTF) operations headquartered in N'Djamena
(c) Facilitate Nigeria-Chad military cooperation against Boko Haram and ISWAP terrorism
(d) Manage Lake Chad Basin security cooperation across four-country region
(e) Protect Nigerian refugees who fled Boko Haram violence into Chad
(f) Monitor Chad's political instability including Déby dynasty's military rule
(g) Report to Federal Ministry of Foreign Affairs on Sahel security and counterterrorism operations
(h) Provide consular services to Nigerian refugees and limited diaspora
(i) Coordinate with MNJTF Force Headquarters on operational planning and intelligence sharing
(j) Facilitate Chadian military support for Nigerian counterinsurgency operations
(k) Issue emergency travel documents to Nigerians
(l) Monitor French military presence in Chad affecting regional security dynamics
(m) Coordinate through Lake Chad Basin Commission on water resources and regional cooperation
(n) Address humanitarian needs of Nigerian refugees in eastern Chad camps
(o) Promote limited bilateral trade despite security focus dominating relationship
(p) Navigate Chad's chronic political instability and military coups
(q) Liaise closely with Chadian military government on security cooperation
(r) Coordinate with UN agencies and humanitarian organizations on refugee support
(s) Facilitate high-level military and intelligence cooperation visits
(t) Advance Nigeria's critical interests in counterterrorism, Lake Chad Basin security and maintaining indispensable Chadian military partnership against Boko Haram"
119009071,455. FOREIGN MISSION: NAIROBI,"Nigeria's Foreign Mission in Nairobi, Kenya, is a diplomatic mission representing Federal Republic of Nigeria in East Africa's diplomatic and business hub. Located in Nairobi, Kenya's capital and regional center, operating under Federal Ministry of Foreign Affairs. The mission holds strategic importance as Nairobi hosts UN Africa headquarters including UNEP (UN Environment Programme) and UN-Habitat making it multilateral diplomacy center. Growing Nigerian diaspora includes traders dominating commercial sectors, professionals and students. Kenya is East African Community's economic leader and regional power under recent Presidents Kenyatta and Ruto. Nairobi hosts numerous international conferences, organizations and businesses. Both countries face terrorism threats - Nigeria from Boko Haram, Kenya from al-Shabaab Somali militants who attacked Nairobi's Westgate Mall (2013) and Garissa University (2015). Kenya provides model for devolution and regional integration. The mission coordinates UN engagement, protects substantial diaspora, promotes trade, leverages Nairobi's regional hub status and facilitates East African market access.

**Core Mandate:** To represent Nigeria in East Africa's diplomatic capital, coordinate UN engagement, protect diaspora, promote trade, leverage Nairobi hub status and facilitate EAC access.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria in East Africa's diplomatic and business capital
(b) Coordinate Nigeria's engagement with UN agencies headquartered in Nairobi (UNEP, UN-Habitat)
(c) Protect substantial Nigerian diaspora including traders dominating Nairobi commercial districts
(d) Provide extensive consular services to Nigerian community and business people
(e) Promote bilateral trade and investment between Nigeria and Kenya
(f) Facilitate Nigerian access to East African Community market through Kenyan gateway
(g) Leverage Nairobi's status as regional conference center for Nigerian participation
(h) Monitor Kenya's political and economic developments under devolved governance
(i) Report to Federal Ministry of Foreign Affairs on East Africa, Kenya and UN matters
(j) Coordinate on counterterrorism cooperation addressing Boko Haram and al-Shabaab threats
(k) Facilitate Nigerian business expansion into East African markets
(l) Issue emergency travel documents to Nigerians
(m) Address security concerns for Nigerian diaspora from terrorism risks
(n) Study Kenya's devolution model for Nigerian federal system lessons
(o) Promote educational cooperation with Kenyan universities
(p) Liaise with Kenya government on bilateral cooperation and commercial matters
(q) Coordinate with UN agencies, international organizations and regional diplomatic missions
(r) Facilitate high-level visits leveraging Nairobi's diplomatic hub status
(s) Promote IGAD-ECOWAS cooperation linking East and West African regional organizations
(t) Advance Nigeria's interests in East African engagement, UN system coordination and leveraging Nairobi as Africa's diplomatic capital"
119009074,456. FOREIGN MISSION: NEW DELHI,"Nigeria's Foreign Mission in New Delhi, India, is one of Nigeria's most strategic diplomatic missions representing Federal Republic of Nigeria in rising global power. Located in New Delhi, India's capital, operating under Federal Ministry of Foreign Affairs. The mission manages increasingly important Nigeria-India strategic partnership between developing country giants. Thousands of Nigerian students study in Indian universities attracted by quality affordable education. Substantial Indian investment in Nigerian telecommunications, pharmaceuticals, manufacturing and infrastructure. Bharti Airtel operates major Nigerian mobile network. India supplies 15-20% of Nigerian pharmaceutical imports. Bollywood films enjoy popularity in Nigeria providing cultural connections. Both countries are Commonwealth members, developing economies and democracy practitioners. India's technology sector and development experience interest Nigeria. However, Nigerian students face racism and discrimination incidents in India requiring mission intervention. Modi government pursues India-Africa partnership. The mission protects large student population, promotes trade/investment, coordinates South-South cooperation and facilitates learning from Indian development success.

**Core Mandate:** To represent Nigeria in strategic India partnership, protect thousands of students, promote trade/investment, coordinate South-South cooperation and leverage India-Africa relations.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining strategic partnership with India
(b) Protect thousands of Nigerian students studying in Indian universities across multiple cities
(c) Address racism and discrimination cases against Nigerian students in India
(d) Provide extensive consular services to large Nigerian student population
(e) Promote substantial Indian investment in Nigerian telecommunications, pharmaceuticals and infrastructure
(f) Coordinate pharmaceutical sector cooperation with India supplying significant Nigerian drug imports
(g) Facilitate India-Nigeria trade expansion addressing trade imbalance favoring India
(h) Implement Nigeria's South-South cooperation strategy through India partnership
(i) Monitor India's rapid political and economic development under Modi government
(j) Report to Federal Ministry of Foreign Affairs on India, India-Africa relations and development lessons
(k) Coordinate Nigeria's participation in India-Africa Forum and bilateral summits
(l) Issue emergency travel documents to Nigerians
(m) Learn from India's technology sector development, particularly IT services and software
(n) Study India's development experience as democratic developing country giant
(o) Facilitate Bollywood-Nollywood cultural exchanges and film industry cooperation
(p) Promote educational partnerships with Indian universities and technical institutions
(q) Liaise with Indian government on student welfare, investment and bilateral cooperation
(r) Coordinate with BRICS countries' missions on emerging economies cooperation
(s) Facilitate high-level visits between continental leaders and business delegations
(t) Advance Nigeria's strategic India partnership spanning education, trade, investment and South-South development cooperation"
119009075,457. FOREIGN MISSION: NEW YORK (CONSULATE GENERAL),"Nigeria's Consulate General in New York, United States, is a major consular mission representing Federal Republic of Nigeria serving Nigerian diaspora in northeastern United States. Located in New York City, operating under Federal Ministry of Foreign Affairs and Embassy in Washington DC. The mission provides consular services distinct from Permanent Mission to United Nations focusing on diaspora needs. Large Nigerian community in New York tri-state area (New York, New Jersey, Connecticut) includes professionals, students, business owners and families. New York hosts significant Nigerian cultural presence, professional associations and community organizations. Nigerian diaspora contributes substantially through remittances. The mission issues passports, processes visas, handles emergencies, registers citizens and provides welfare services. Separate from UN diplomatic mission, the Consulate focuses on day-to-day diaspora needs including deaths, births, marriages, business documentation and community support in America's largest city.

**Core Mandate:** To provide consular services to large Nigerian diaspora in northeastern US, issue passports/visas, protect community, facilitate diaspora engagement and support tri-state area Nigerians.

**Statutory Functions:**
(a) Provide comprehensive consular services to large Nigerian diaspora in New York tri-state area
(b) Issue and renew Nigerian passports for substantial community in New York, New Jersey, Connecticut
(c) Process US visitor visa applications from Americans seeking to visit Nigeria
(d) Protect rights and interests of Nigerian community in northeastern United States
(e) Register Nigerian citizens residing in consular jurisdiction states
(f) Provide emergency assistance to distressed Nigerian nationals
(g) Issue emergency travel certificates to Nigerians who lost travel documents
(h) Handle death, marriage and birth registration for Nigerian diaspora
(i) Coordinate with Permanent Mission to UN on diaspora policy matters
(j) Support Nigerian community organizations, professional associations and cultural groups
(k) Facilitate diaspora remittances flowing billions of dollars to Nigeria annually
(l) Provide notarial services and legal documentation for Nigerians
(m) Coordinate Nigerian cultural events and national day celebrations in New York
(n) Address community disputes and welfare issues affecting Nigerian diaspora
(o) Support Nigerian students in universities across northeastern states
(p) Facilitate business networking among Nigerian professionals and entrepreneurs
(q) Liaise with state and local governments in New York, New Jersey, Connecticut
(r) Promote Nigeria's positive image in American media and public discourse
(s) Coordinate diaspora engagement with Nigerian government development initiatives
(t) Advance Nigeria's interests in diaspora welfare, remittance facilitation and community engagement in northeastern United States"
119009076,458. FOREIGN MISSION: NEW YORK (PERMANENT MISSION),"Nigeria's Permanent Mission to United Nations in New York is one of Nigeria's most critical diplomatic missions representing Federal Republic of Nigeria at United Nations headquarters. Located in New York City at UN headquarters, operating under Federal Ministry of Foreign Affairs. The mission's importance stems from UN's role as primary multilateral diplomacy platform. Nigeria has served on UN Security Council more times than most African countries demonstrating continental leadership. The mission participates in UN General Assembly, Security Council (when elected), specialized agencies and UN programs. Nigeria contributes significantly to UN peacekeeping with troops in multiple missions. The mission defends Nigerian interests in human rights mechanisms, votes on critical resolutions, negotiates multilateral agreements and advocates for African positions. Coordinates with African Group at UN. Engages global governance on development, security, climate and human rights. The mission advances Nigeria's multilateral diplomacy, continental leadership and global governance participation.

**Core Mandate:** To represent Nigeria at UN headquarters, advance multilateral interests, coordinate Security Council participation, engage global governance and defend Nigerian positions in UN system.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria as Permanent Mission to United Nations
(b) Participate in UN Security Council when Nigeria is elected member
(c) Vote and negotiate at UN General Assembly on behalf of Nigeria
(d) Coordinate Nigeria's extensive peacekeeping troop contributions to UN missions globally
(e) Defend Nigeria against criticism in UN Human Rights Council and human rights mechanisms
(f) Advance African positions through coordination with African Group at UN
(g) Negotiate multilateral treaties, conventions and agreements at UN
(h) Monitor and report on global governance developments affecting Nigerian interests
(i) Vote on UN resolutions addressing international peace, security and development
(j) Participate in UN specialized agencies (WHO, ILO, UNESCO) New York offices
(k) Coordinate with UN Secretariat on peacekeeping, development and humanitarian matters
(l) Engage UN Security Council debates even when not elected member
(m) Advocate for UN reform including Security Council expansion with African representation
(n) Address global challenges including climate change, terrorism, pandemics through UN
(o) Facilitate Nigerian participation in UN summits, conferences and high-level meetings
(p) Liaise with UN Secretary-General and senior UN officials
(q) Coordinate with diplomatic missions of other countries on shared multilateral interests
(r) Defend against potential UN sanctions, resolutions or actions targeting Nigeria
(s) Promote Nigeria's continental leadership and African Union positions in UN
(t) Advance Nigeria's interests in UN Security Council participation, peacekeeping leadership and global multilateral diplomacy"
119009077,459. FOREIGN MISSION: NIAMEY,"Nigeria's Foreign Mission in Niamey, Niger Republic, is one of Nigeria's most strategically critical diplomatic missions representing Federal Republic of Nigeria in immediate northern neighbor. Located in Niamey, Niger's capital on Niger River, operating under Federal Ministry of Foreign Affairs. The mission manages absolutely vital relationship given 1,497 km shared border and security interdependence. Both countries face existential terrorism threat from Boko Haram/ISWAP and Islamic State affiliates in Lake Chad Basin and Sahel. Multinational Joint Task Force coordinates counterterrorism with Niger as critical partner. Nigerian refugees fled Boko Haram violence into Niger. Cross-border ethnic ties connect Nigerian and Nigerien communities. Niger is Sahel's poorest country but strategically located. Recent military coups (2023) ended democratic governance complicating relations. French military operated from Niger bases. Uranium production makes Niger significant. ECOWAS and regional integration links both countries. The mission coordinates critical counterterrorism, manages border security, facilitates MNJTF operations and maintains vital security partnership despite Niger's political instability.

**Core Mandate:** To represent Nigeria in strategic northern neighbor Niger, coordinate counterterrorism, manage vital 1,497 km border security, protect refugees and maintain critical security partnership.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining critical security partnership with Niger
(b) Coordinate counterterrorism operations against Boko Haram, ISWAP and Islamic State affiliates
(c) Manage security across 1,497 km shared border facing terrorist infiltration
(d) Cooperate through Multinational Joint Task Force on Lake Chad Basin security
(e) Protect Nigerian refugees who fled Boko Haram/ISWAP violence into Niger
(f) Monitor Niger's political instability including 2023 military coup ending democracy
(g) Report to Federal Ministry of Foreign Affairs on Sahel security and Niger developments
(h) Provide consular services to Nigerians in Niger including refugees
(i) Coordinate military and intelligence cooperation on border security
(j) Facilitate cross-border economic cooperation between interconnected communities
(k) Issue emergency travel documents to Nigerians
(l) Monitor French military presence and withdrawal affecting regional security
(m) Coordinate through Lake Chad Basin Commission and ECOWAS on regional issues
(n) Address humanitarian needs of Nigerian refugees in Niger camps
(o) Navigate Niger's military government and democratic backsliding
(p) Facilitate limited trade despite security challenges dominating relationship
(q) Liaise with Niger military authorities on border management and counterterrorism
(r) Coordinate with UN agencies and humanitarian organizations
(s) Facilitate high-level security cooperation and military visits
(t) Advance Nigeria's critical interests in counterterrorism, border security and maintaining vital northern neighbor partnership against shared terrorism threat"
119009078,460. FOREIGN MISSION: NNJC - NIAMEY,"Nigeria-Niger Joint Commission (NNJC) in Niamey represents specialized bilateral cooperation mechanism between Nigeria and Niger. Located in Niamey alongside main embassy, operating under Federal Ministry of Foreign Affairs. The Joint Commission coordinates specific bilateral programs and agreements implementation beyond regular diplomatic functions. Manages technical cooperation in border management, water resources (Lake Chad, Niger River), security coordination, trade facilitation and development projects. Joint Commission institutionalizes Nigeria-Niger partnership addressing cross-border challenges requiring coordinated responses. Facilitates ministerial-level meetings and specialized working groups on sectors like agriculture, security, customs, energy and infrastructure. The facility ensures continuous coordination on shared interests between neighbors with deeply interconnected populations, security challenges and economic systems requiring dedicated cooperation mechanisms beyond standard diplomatic channels.

**Core Mandate:** To coordinate Nigeria-Niger Joint Commission activities, facilitate bilateral cooperation mechanisms, manage specialized programs and ensure agreement implementation between neighbors.

**Statutory Functions:**
(a) Coordinate Nigeria-Niger Joint Commission activities and bilateral cooperation programs
(b) Facilitate implementation of bilateral agreements and memoranda of understanding
(c) Manage technical cooperation programs in border management and security
(d) Coordinate water resources management affecting Lake Chad and Niger River basins
(e) Facilitate trade cooperation and customs harmonization initiatives
(f) Monitor joint development projects and infrastructure cooperation
(g) Organize ministerial-level Joint Commission meetings and working groups
(h) Address specific cross-border challenges requiring coordinated responses
(i) Coordinate agricultural cooperation and food security initiatives
(j) Facilitate energy sector cooperation on regional power projects
(k) Manage joint border patrol and security coordination programs
(l) Monitor agreement implementation and report to both governments
(m) Coordinate economic integration initiatives between neighbors
(n) Facilitate cultural exchanges and people-to-people cooperation
(o) Address cross-border community issues affecting interconnected populations
(p) Coordinate humanitarian responses to shared challenges
(q) Liaise with main embassy on diplomatic and political matters
(r) Facilitate specialized technical visits and expert exchanges
(s) Monitor progress on joint infrastructure projects
(t) Advance Nigeria's interests in institutionalized bilateral cooperation, effective agreement implementation and managing complex neighbor relationship through dedicated coordination mechanism"
119009080,461. FOREIGN MISSION: OTTAWA,"Nigeria's Foreign Mission in Ottawa, Canada, is a diplomatic mission representing Federal Republic of Nigeria in Canada. Located in Ottawa, Canada's capital, operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's relationship with G7 developed country and Commonwealth member. Substantial Nigerian diaspora (over 100,000) includes highly skilled professionals, students, permanent residents and refugees. Canada's immigration system attracts Nigerian doctors, engineers, IT professionals and academics. Many Nigerian students study in Canadian universities. Canada provides development assistance to Nigeria. Both countries are Commonwealth members and major oil producers. Canadian mining companies invest in Nigerian mineral sector. However, mission also handles irregular migration cases and asylum claims. Canada's multiculturalism policy creates welcoming environment. The mission facilitates skilled migration, protects large diaspora, promotes trade/investment, coordinates development cooperation and leverages Commonwealth connections.

**Core Mandate:** To represent Nigeria in Canada, facilitate skilled migration, protect large diaspora, promote trade/investment, coordinate development cooperation and leverage Commonwealth partnership.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining friendly relations with Canada
(b) Facilitate skilled Nigerian migration to Canada through official immigration channels
(c) Protect substantial Nigerian diaspora exceeding 100,000 including professionals and families
(d) Provide extensive consular services to Nigerian community across Canadian provinces
(e) Support Nigerian students in Canadian universities nationwide
(f) Promote Canadian investment in Nigerian mining, oil and gas sectors
(g) Coordinate Canadian development assistance to Nigeria
(h) Monitor Canadian immigration policies affecting Nigerian skilled workers
(i) Report to Federal Ministry of Foreign Affairs on Canada and North American issues
(j) Engage Commonwealth networks through Canada's active Commonwealth membership
(k) Issue passports and travel documents to large diaspora population
(l) Address asylum and refugee claims by Nigerian nationals in Canada
(m) Facilitate educational partnerships with Canadian universities and technical colleges
(n) Promote Nigerian exports to Canadian market
(o) Study Canada's multiculturalism model for Nigerian diversity management
(p) Liaise with Canadian federal and provincial governments on bilateral cooperation
(q) Coordinate with Commonwealth organizations and G7 on development matters
(r) Facilitate high-level visits and business delegations
(s) Promote diaspora engagement with Nigerian development initiatives
(t) Advance Nigeria's interests in skilled migration, Commonwealth cooperation and Canada's development assistance"
119009081,462. FOREIGN MISSION: OUAGADOUGOU,"Nigeria's Foreign Mission in Ouagadougou, Burkina Faso, is a diplomatic mission representing Federal Republic of Nigeria in Burkina Faso. Located in Ouagadougou, Burkina Faso's capital, operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's relationship with Sahel neighbor facing severe terrorism crisis. Burkina Faso under military government (2022 coups) battles jihadist insurgency from multiple groups including JNIM (al-Qaeda affiliate) and Islamic State affiliates controlling large territories. Over 2 million displaced by violence. Nigerian traders operate despite insecurity. Thomas Sankara's revolutionary legacy (1983-1987) remains influential. Both are ECOWAS members. French military presence ended. Russia's Wagner Group entered creating geopolitical competition. Burkina's crisis affects regional stability and Nigeria's Sahel security concerns. The mission monitors terrorism spillover risks, protects Nigerian traders, coordinates regional security, facilitates ECOWAS mediation and maintains presence despite deteriorating security.

**Core Mandate:** To represent Nigeria in Burkina Faso, monitor terrorism crisis, protect traders, coordinate Sahel security, support ECOWAS mediation and maintain presence despite severe insecurity.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining diplomatic presence in crisis-affected Burkina Faso
(b) Monitor severe jihadist insurgency threatening Burkina Faso's survival as state
(c) Protect Nigerian traders operating in increasingly dangerous environment
(d) Provide consular services despite deteriorating security conditions
(e) Assess terrorism spillover risks to Nigeria from Sahel jihadist expansion
(f) Report to Federal Ministry of Foreign Affairs on Burkina Faso crisis and Sahel security
(g) Support ECOWAS mediation efforts following military coups ending democracy
(h) Coordinate regional counterterrorism cooperation addressing shared threats
(i) Monitor humanitarian catastrophe with over 2 million displaced persons
(j) Issue emergency travel documents and facilitate evacuations when necessary
(k) Navigate Burkina's multiple military coups and political instability
(l) Monitor Russian Wagner Group activities replacing French military presence
(m) Assess Burkina's jihadist groups (JNIM, Islamic State) for Nigerian security implications
(n) Facilitate limited trade despite security crisis
(o) Liaise with Burkina Faso military government amid democratic backsliding
(p) Coordinate with ECOWAS, UN agencies and remaining diplomatic missions
(q) Operate mission under challenging security protocols
(r) Monitor regional geopolitical competition between France, Russia and others
(s) Support Burkina's counter-insurgency efforts through regional frameworks
(t) Advance Nigeria's interests in Sahel security, regional stability and ECOWAS crisis management despite Burkina Faso's near state collapse"
119009082,463. FOREIGN MISSION: PARIS,"Nigeria's Foreign Mission in Paris, France, is one of Nigeria's most important diplomatic missions representing Federal Republic of Nigeria in major European power. Located in Paris, France's capital and global cultural center, operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's relationship with France, permanent UN Security Council member and former colonial power in francophone West/Central Africa. Substantial Nigerian diaspora includes students, professionals and migrants. France is major EU power, G7 member and significant investor. French companies (Total Energies, Bolloré, Orange) invest heavily in Nigerian oil, ports and telecommunications. France provides development assistance and military training. However, France's dominant influence in francophone Africa creates complex dynamics with anglophone Nigeria competing for West African leadership. France supported Biafran secession historically creating tensions. Paris hosts major international organizations. The mission coordinates EU engagement through France, promotes trade/investment, protects diaspora, navigates francophone-anglophone regional dynamics and leverages France's global influence.

**Core Mandate:** To represent Nigeria in France, coordinate EU engagement, promote trade/investment, navigate francophone-anglophone dynamics, protect diaspora and leverage France's global influence.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining important relationship with France
(b) Navigate historical tensions from French support for Biafran secession during Nigeria's civil war
(c) Protect substantial Nigerian diaspora including students and professionals in France
(d) Provide extensive consular services to Nigerian community across French regions
(e) Promote French investment in Nigerian oil, infrastructure and telecommunications sectors
(f) Coordinate Nigeria's engagement with European Union through French EU leadership
(g) Navigate France's dominant influence in francophone West Africa competing with Nigerian anglophone leadership
(h) Monitor French political and economic developments
(i) Report to Federal Ministry of Foreign Affairs on France, EU and francophone Africa matters
(j) Support Nigerian students in French universities including prestigious grandes écoles
(k) Issue emergency travel documents to Nigerians
(l) Address irregular migration and asylum cases involving Nigerians in France
(m) Promote bilateral trade leveraging France's G7 economy
(n) Engage French development assistance programs in Nigeria
(o) Study France's francophone Africa relationships for Nigerian regional strategy
(p) Liaise with French government ministries on bilateral cooperation
(q) Coordinate with francophone African missions on regional dynamics
(r) Facilitate high-level state visits between Nigerian and French leadership
(s) Promote cultural exchanges leveraging Paris's cultural center status
(t) Advance Nigeria's interests in EU engagement, West African leadership and managing complex France relationship balancing cooperation with francophone-anglophone regional competition"
119009083,464. FOREIGN MISSION: PORT OF SPAIN,"Nigeria's Foreign Mission in Port of Spain, Trinidad and Tobago, is a diplomatic mission representing Federal Republic of Nigeria in Trinidad and Tobago with concurrent accreditation to eastern Caribbean nations. Located in Port of Spain, Trinidad's capital, operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's Caribbean engagement where oil-producing Trinidad shares petroleum industry connections with Nigeria. Historical African diaspora ties through transatlantic slavery connect populations. Trinidad's carnival culture and Nigeria's cultural vibrancy create artistic connections. Limited Nigerian community includes students and professionals. Both countries are Commonwealth members and oil producers. Trinidad hosts Caribbean Court of Justice and regional organizations. However, bilateral engagement remains limited despite potential. The mission coordinates CARICOM relations, promotes oil sector cooperation, maintains Commonwealth connections and facilitates limited trade while serving small diaspora.

**Core Mandate:** To represent Nigeria in Trinidad and Caribbean, coordinate CARICOM engagement, promote oil sector cooperation, maintain Commonwealth ties and serve limited diaspora.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria in Trinidad and Tobago with Caribbean concurrent accreditation
(b) Coordinate Nigeria's engagement with Caribbean Community (CARICOM) regional organization
(c) Promote oil sector cooperation between petroleum producers Nigeria and Trinidad
(d) Protect limited Nigerian community in Trinidad and concurrent Caribbean nations
(e) Provide consular services across eastern Caribbean accreditation area
(f) Leverage historical African diaspora connections from transatlantic slavery heritage
(g) Facilitate cultural exchanges linking Trinidad's carnival and Nigerian festivals
(h) Monitor Trinidad and Caribbean political and economic developments
(i) Report to Federal Ministry of Foreign Affairs on Caribbean and CARICOM matters
(j) Coordinate Commonwealth relations through Trinidad's active membership
(k) Issue emergency travel documents to Nigerians in region
(l) Promote bilateral trade from current minimal levels
(m) Study Trinidad's petroleum industry for Nigerian lessons
(n) Engage Caribbean Court of Justice and regional institutions in Port of Spain
(o) Facilitate educational cooperation with University of West Indies
(p) Liaise with Trinidad government and CARICOM secretariat
(q) Coordinate with Caribbean diplomatic missions on regional issues
(r) Facilitate limited high-level visits when opportunities arise
(s) Promote Africa-Caribbean cooperation leveraging diaspora heritage
(t) Advance Nigeria's interests in Caribbean engagement, oil cooperation and maintaining diplomatic presence across eastern Caribbean region"
119009115,"465. FOREIGN MISSION: PRAGUE, CZECH REPUBLIC","Nigeria's Foreign Mission in Prague, Czech Republic, is a diplomatic mission representing Federal Republic of Nigeria in Czech Republic. Located in Prague, Czech capital and Central European cultural center, operating under Federal Ministry of Foreign Affairs. The mission manages limited bilateral engagement with Eastern European EU member. Small Nigerian community includes students and business people attracted by affordable EU education. Czech Republic (former Czechoslovakia) transitioned from communism to democracy and EU membership. Some Nigerian students study in Czech universities. Limited Czech investment in Nigeria. Both countries cooperate through EU-Africa frameworks. Prague's central European location provides gateway to region. However, Czech Republic faces migration debates and some anti-immigrant sentiment. The mission protects limited diaspora, promotes educational cooperation, facilitates minimal trade and maintains diplomatic presence in Central Europe.

**Core Mandate:** To represent Nigeria in Czech Republic, protect limited diaspora, promote educational cooperation, coordinate EU engagement and maintain Central European presence.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining diplomatic relations with Czech Republic
(b) Protect limited Nigerian community including students and business people
(c) Provide consular services to Nigerians in Czech Republic
(d) Promote educational cooperation with Czech universities offering affordable EU education
(e) Facilitate minimal bilateral trade and investment
(6) Coordinate Nigeria's EU engagement through Czech EU membership
(g) Monitor Czech political and economic developments in post-communist context
(h) Report to Federal Ministry of Foreign Affairs on Czech Republic and Central Europe
(i) Address migration issues and anti-immigrant sentiment affecting Nigerians
(j) Issue emergency travel documents to Nigerians
(k) Study Czech transition from communism to democracy for governance lessons
(l) Facilitate Czech investment opportunities in Nigeria
(m) Promote Nigeria's image in Central Europe
(n) Liaise with Czech government on bilateral cooperation
(o) Coordinate with Central European missions on regional issues
(p) Facilitate limited diplomatic exchanges
(q) Support Nigerian students in Czech universities
(r) Address minimal commercial disputes
(s) Maintain diplomatic coverage in Central Europe
(t) Advance Nigeria's interests in EU engagement and Central European regional presence"
119009084,466. FOREIGN MISSION: PRETORIA,"Nigeria's Foreign Mission in Pretoria, South Africa, is one of Nigeria's most important but contentious diplomatic missions representing Federal Republic of Nigeria in South Africa. Located in Pretoria, South Africa's administrative capital, operating under Federal Ministry of Foreign Affairs. The mission manages complex relationship between Africa's two largest economies and continental rival powers. South Africa experiences periodic xenophobic violence specifically targeting Nigerian nationals, killing dozens and destroying Nigerian businesses. Nigerian traders dominate certain sectors angering South Africans facing unemployment. Rivalry exists over continental leadership, with Nigeria leading West Africa/ECOWAS while South Africa leads Southern Africa/SADC. Both compete for African Union influence. However, substantial economic complementarities exist. South African companies (MTN, Shoprite) invest heavily in Nigeria. The mission coordinates on xenophobia protection, manages continental rivalry, promotes economic cooperation, facilitates BRICS engagement and navigates Nigeria-South Africa tensions while maintaining Africa's two largest economies partnership.

**Core Mandate:** To represent Nigeria in South Africa, protect diaspora from xenophobic violence, manage continental rivalry, promote economic cooperation despite tensions and coordinate SADC-ECOWAS relations.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria managing complex relationship with continental rival South Africa
(b) Protect Nigerian diaspora from periodic xenophobic violence killing Nigerians and destroying businesses
(c) Coordinate emergency responses during xenophobic attacks requiring evacuations
(d) Provide extensive consular services to Nigerian community under threat
(e) Address murders, assaults and property destruction targeting Nigerian nationals
(f) Navigate Nigeria-South Africa rivalry over African continental leadership
(g) Promote substantial economic cooperation despite political tensions
(h) Monitor South African political developments including xenophobia drivers
(i) Report to Federal Ministry of Foreign Affairs on xenophobia and bilateral tensions
(j) Coordinate SADC-ECOWAS cooperation between regional powers
(k) Facilitate South African investment in Nigeria despite bilateral friction
(l) Address negative stereotyping of Nigerians in South African media
(m) Issue emergency travel documents during xenophobic crises
(n) Engage BRICS framework where both Nigeria (aspirant) and South Africa participate
(o) Negotiate with South African government on protecting Nigerian community
(p) Coordinate with law enforcement on preventing xenophobic attacks
(q) Liaise with South African government on continental leadership cooperation
(r) Facilitate high-level visits attempting to reduce tensions
(s) Promote people-to-people reconciliation and economic partnerships
(t) Advance Nigeria's interests in diaspora protection, continental leadership and maintaining complex partnership with Africa's other giant economy"
